target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
SIGMAR1	ANO1	5	5	2.761115037513516	3.6615193418257674	0.211309782650974
SIGMAR1	ENG	5	5	1.6066070028521258	3.902590807888779	0.24088397941516335
SIGMAR1	S100P	8	5	1.5841767008273764	5.015290571729803	-1.83083475704683
SIGMAR1	TNXB	6	5	1.5247387009466977	2.8146151466209264	-3.0926303335854173
SIGMAR1	AGT	6	5	1.5169154017925344	2.5522482486226385	-0.3307902601150989
SIGMAR1	HMGA1	6	5	1.4452320811878179	3.978302710772195	-0.361149812969488
SIGMAR1	HSPB6	7	5	1.3145419495942963	4.769729313692593	-3.3076852582383593
SIGMAR1	CLDN4	7	5	1.2880206314130611	4.313193897354137	-2.291462914700685
SIGMAR1	MFAP4	8	5	1.2393766861872382	5.078836937162001	-3.3103408201769042
SIGMAR1	IGHG4	7	5	1.2190764118014694	1.8908815609149654	-0.30604757908815167
SIGMAR1	MLPH	7	5	1.1897373153990995	3.364005284731913	-0.6661717500304697
SIGMAR1	CXCL5	6	5	0.9664803264732185	2.6563804906605624	-4.1225325647927775
SIGMAR1	IGKC	7	5	0.8572669547290869	2.1698231123024314	-0.48908944286920747
SIGMAR1	ATP1B1	7	5	0.8197359884385573	5.063408390643775	-2.7758920487884553
SIGMAR1	TTR	6	5	0.7946579131508547	2.1452063101575845	-0.37349101452753175
SIGMAR1	ID1	6	5	0.7457833653615351	3.919183656002131	-0.36399019897761153
SIGMAR1	ABCC8	6	5	0.7273598640904643	1.07433973863501	-0.5280917356517588
SIGMAR1	NQO1	6	5	0.7213138802576465	4.572581395702262	-0.6308099192769867
SIGMAR1	SERPINF1	7	5	0.7048866484926986	2.0361002177166454	-2.6876047044791216
SIGMAR1	GABRP	7	5	0.6973198878145357	3.576375030191192	-1.3999960738357669
SIGMAR1	PTGDS	8	5	0.6488279713822762	3.19080486707842	-3.5173887594972957
SIGMAR1	THBS4	6	5	0.5451923588952613	3.3568060974190757	-4.475811338242705
SIGMAR1	TFF1	7	5	0.41936088548504225	1.8971023203647055	-3.225536232545816
SIGMAR1	CHGB	5	5	0.3646991352829942	2.662119164888055	0.016881595752021188
SIGMAR1	KCNE4	10	5	0.3580887926504377	1.978342704448553	-0.9052503989487423
SIGMAR1	TACSTD2	7	5	0.35373398194914607	4.375052153902072	-1.7251888031343996
SIGMAR1	KCNB1	8	5	0.3365062954441995	1.3319549825695907	-0.5977112706816211
SIGMAR1	KRT8	7	5	0.31368122240427765	3.2987085901404694	-1.1146099433419971
SIGMAR1	S100A14	8	5	0.21975220555368596	3.5485566527615835	-0.91912300246906
SIGMAR1	KRT7	9	5	0.1918313431276628	4.297981059064553	-0.8105610541094509
SIGMAR1	KRT18	9	5	0.17474204938315863	4.305691801732409	-1.9317912685038257
SIGMAR1	KCNK1	10	5	0.15984383364041363	3.7303143300198864	-1.8421768974547932
SIGMAR1	KCNAB2	10	5	0.14121682735413515	2.0966839071178835	-2.02815704822752
SIGMAR1	SLPI	10	5	0.12819101973093217	4.5641971841237385	-1.5685085940174397
SIGMAR1	KCNN3	10	5	0.12461805066136047	2.460855428895202	-0.6514924209203912
SIGMAR1	SFRP4	9	5	0.058479323225066424	4.525892027526434	-2.0896086698005063
SIGMAR1	OLFM4	8	5	0.03939807787426804	1.3109980083356845	-1.3824542147931602
SIGMAR1	LGALS4	9	5	0.03060440747924844	3.2924739930055615	-1.5192261415153427
SIGMAR1	CCL19	8	5	0.023252726175191463	2.515539982203457	-3.6786070466980916
SIGMAR1	MMP11	10	5	0.012733537562597819	2.740631723474305	-2.383208768849056
SIGMAR1	KCNT2	10	5	-0.03109134380719042	1.6383454053664324	-0.9455026691831051
SIGMAR1	KCNK6	10	5	-0.0682062980021029	1.319562099228513	-0.8282362153162409
SIGMAR1	MMP7	10	5	-0.23752724024678618	3.383937013216992	-1.8432531748271161
SIGMAR1	EPHA3	4	4	2.7852721096512	5.29300446050331	1.9473190679597845
SIGMAR1	COLEC11	5	4	2.286015438709819	4.609267127507008	-0.9316630676720097
SIGMAR1	ANXA3	4	4	2.0535418455045282	3.785126049854772	0.14220749214183262
SIGMAR1	INAVA	5	4	1.7962630248340734	4.865096498717541	-1.7190645800224567
SIGMAR1	A2M	5	4	1.7776015822447881	2.217151908483175	-1.1063790530840878
SIGMAR1	KRT5	5	4	1.472842801928844	4.658929536028267	-2.7349774169331833
